2019-02-12 19:28:14.818335,  , rf>11, 2, 345694079, 605, 1, 4854, 12:2:19, 19:28:7.736, 0,  0.00000,    0.00000, 0, -93, 4.1, 0.261, 3, 164
2019-02-12 19:28:15.649793,  , rf>12, 2, 434165585, 589, 1, 4846, 11:1:80, 0:35:54.25, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.305, 3, 164
2019-02-12 19:28:18.865753,  , rf>11, 3, 345699097, 407, 1, 3886, 12:2:19, 19:28:12.753, 0,  0.00000,    0.00000, 0, -92, 4.1, 0.287, 3, 164
2019-02-12 19:28:19.884399,  , rf>12, 3, 434170595, 330, 1, 4043, 11:1:80, 0:35:59.48, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.450, 3, 164
2019-02-12 19:28:22.754298,  , rf>11, 4, 345703147, 234, 1, 3711, 12:2:19, 19:28:16.808, 0,  0.00000,    0.00000, 0, -93, 4.1, 0.293, 3, 164
2019-02-12 19:28:24.559162,  , rf>12, 4, 434174802, 581, 1, 4502, 11:1:80, 0:36:4.266, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.089, 3, 164
2019-02-12 19:28:27.126102,  , rf>11, 5, 345707022, 303, 1, 4201, 12:2:19, 19:28:20.685, 0,  0.00000,    0.00000, 0, -93, 4.1, 0.274, 3, 164
2019-02-12 19:28:28.541725,  , rf>12, 5, 434179468, 426, 1, 3836, 11:1:80, 0:36:8.916, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.105, 3, 164
2019-02-12 19:28:31.810780,  , rf>11, 6, 345711387, 251, 1, 4543, 12:2:19, 19:28:24.49, 0,  0.00000,    0.00000, 0, -96, 4.1, 0.332, 3, 164
2019-02-12 19:28:32.452968,  , rf>12, 6, 434183468, 1354, 1, 3738, 11:1:80, 0:36:12.935, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.086, 3, 164
2019-02-12 19:28:35.791013,  , rf>12, 7, 434187370, 528, 1, 3189, 11:1:80, 0:36:16.820, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.092, 3, 164
2019-02-12 19:28:36.301639,  , rf>11, 7, 345716094, 295, 1, 3823, 12:2:19, 19:28:29.748, 0,  0.00000,    0.00000, 0, -93, 4.1, 0.261, 3, 164
2019-02-12 19:28:39.552916,  , rf>11, 8, 345720575, 323, 1, 3079, 12:2:19, 19:28:33.245, 0,  0.00000,    0.00000, 0, -95, 4.1, 0.229, 3, 658
2019-02-12 19:28:40.489624,  , rf>12, 8, 434190723, 549, 1, 4509, 11:1:80, 0:36:20.194, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.073, 3, 164
2019-02-12 19:28:43.338708,  , rf>11, 9, 345723818, 278, 1, 3618, 12:2:19, 19:28:37.486, 0,  0.00000,    0.00000, 0, -95, 4.1, 0.222, 3, 164
2019-02-12 19:28:45.005424,  , rf>12, 9, 434195396, 560, 1, 4350, 11:1:80, 0:36:24.870, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.047, 3, 164
2019-02-12 19:28:46.725084,  , rf>11, 10, 345727600, 278, 1, 3229, 12:2:19, 19:28:41.276, 0,  0.00000,    0.00000, 0, -91, 4.1, 0.229, 3, 164
2019-02-12 19:28:49.873983,  , rf>12, 10, 434199910, 579, 1, 4705, 11:1:80, 0:36:29.378, 0,  0.00000,    0.00000, 0, -87, 4.2, 1.173, 3, 164
2019-02-12 19:28:51.837499,  , rf>11, 11, 345730993, 213, 1, 4950, 12:2:19, 19:28:44.659, 0,  0.00000,    0.00000, 0, -92, 4.1, 0.351, 3, 164
2019-02-12 19:28:54.027514,  , rf>12, 11, 434204779, 551, 1, 3997, 11:1:80, 0:36:34.239, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.424, 3, 164
2019-02-12 19:28:56.327403,  , rf>11, 12, 345736107, 230, 1, 4322, 12:2:19, 19:28:49.784, 0,  0.00000,    0.00000, 0, -90, 4.1, 0.264, 3, 164
2019-02-12 19:28:58.553593,  , rf>12, 12, 434208940, 405, 1, 4366, 11:1:80, 0:36:38.421, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.354, 3, 164
2019-02-12 19:29:01.303452,  , rf>11, 13, 345740593, 249, 1, 4802, 12:2:19, 19:28:54.278, 0,  0.00000,    0.00000, 0, -93, 4.1, 0.309, 3, 164
